player_id,season_id,p_c0,p_c1,p_c2
28529,108,3.804286251157972e-05,2.6743799292965026e-08,0.9999619303936893
30458,108,0.9999999999989466,1.053640538166743e-12,2.3158378941961988e-17
31044,108,0.0006128709213867596,0.9892373174798226,0.010149811598790767
26361,108,0.004041064266266251,6.24921640766052e-05,0.995896443569657
31044,108,0.011748462536715598,4.303886240956167e-05,0.9882084986008747
4493,108,0.9999979428577251,2.0571422746867705e-06,9.312547696290933e-23
5529,108,0.9961015813309888,0.003898418669011128,4.273291869127197e-31
5526,108,1.2664738950480276e-05,0.986828063204473,0.013159272056576523
27234,108,5.6263464851874265e-05,0.9999386471211258,5.08941402230859e-06
50461,108,0.9999960107176173,7.369549338769657e-09,3.9819128335090145e-06
45216,108,0.9999505483365162,4.945166348389493e-05,2.6140102102710772e-28
27904,108,0.9999993920381332,6.079618668836655e-07,3.893165408523561e-40
36661,108,0.9999999961615964,3.838403654315183e-09,1.5039182849376815e-31
35976,108,1.0740272524314734e-05,0.1913565398775641,0.8086327198499116
26351,108,2.168056013883296e-06,0.9973944677821083,0.002603364161877905
31956,108,0.9987065127762148,0.00129348722378545,1.4893891135706633e-28
37359,108,2.842504301202863e-05,1.511577558931059e-08,0.9999715598412124
27953,108,2.6202734610346563e-05,0.00010142249624118393,0.9998723747691484
26289,108,6.267791698605821e-05,0.9999096262782533,2.7695804760650184e-05
183000,108,5.221004341532645e-05,0.9259992786134305,0.07394851134315422
29265,108,0.0008335557744871576,0.9939256992954962,0.0052407449300164565
26376,108,0.1689021700269641,0.8310978298847127,8.832352946824698e-11
27897,108,0.00048245518503630834,6.338748877868576e-05,0.999454157326185
27888,108,1.4687012134538388e-07,0.019977006467012528,0.9800228466628662
29413,108,0.9999999971119522,9.614382367744075e-16,2.8880468497955044e-09
34347,108,0.9915096066929137,0.007589224208432504,0.0009011690986539878
26324,108,6.625413343425819e-06,0.9986685692003701,0.0013248053862863886
30074,108,1.2499370763255263e-06,0.791696457542771,0.20830229252015278
28418,108,0.9999999999817799,1.8219992368599595e-11,6.043841311473322e-25
27888,108,2.2401946533799352e-07,0.0030763298266798245,0.9969234461538549
26278,108,1.4730657744701676e-05,0.006743021857824552,0.9932422474844309
43708,108,9.39907874919775e-06,0.005049235112612036,0.9949413658086389
28554,108,0.999994293717101,1.5242924155646535e-11,5.706267655932266e-06
44362,108,0.9999999999999996,2.557295778712352e-16,2.5537107409484374e-16
28516,108,3.3594424779787383e-06,0.9984170816167989,0.0015795589407230548
31445,108,0.00028254423580060205,0.0004992891681328308,0.9992181665960664
27960,108,0.9247438178701524,0.07525618212984803,1.7402084973151704e-19
27948,108,0.0016477718538702997,1.7423887039796015e-07,0.9983520539072592
26386,108,0.9999999997400053,1.3159754342370479e-11,2.468352545065426e-10
32267,108,0.9999999999999987,1.2918565184679924e-15,5.223077278323596e-23
26297,108,0.9999999972605096,2.739490353380599e-09,6.278102840284555e-38
31445,108,0.9999999868493819,1.3150617915458673e-08,2.2442094291729454e-17
32979,108,1.6757531081322988e-05,0.0030691618381696647,0.9969140806307493
28516,108,1.9412554573328266e-07,0.3032843235104077,0.6967154823640466
43330,108,0.023476861801264782,0.9765231249117272,1.328700836632808e-08
30457,108,0.9999899955122978,1.0004487701994052e-05,4.048953652866736e-27
26362,108,0.00015024642770563898,4.5862401752494935e-05,0.9998038911705419
75306,108,2.9338919504315156e-06,0.997683721260767,0.002313344847282587
43555,108,0.9999999785949216,2.1405077992760076e-08,7.603950947426928e-16
28207,108,0.9999999998666975,1.3330258184671058e-10,4.8666245635366515e-33
28424,108,0.0022174079531809537,7.451758897421355e-08,0.9977825175292301
27959,108,0.9999898629681863,1.5022304167827793e-17,1.0137031813446666e-05
26341,108,0.00020225159418456076,0.9997975774436219,1.709621935309418e-07
31462,108,5.943957901098685e-07,0.6597238258710013,0.3402755797332087
28524,108,0.9999861396053488,1.3860394651147265e-05,1.8359468293230367e-44
43622,108,3.7736730659596206e-06,0.9992414364546024,0.0007547898723316677
43622,108,9.701202487764114e-07,0.9482815623128574,0.05171746756689383
34262,108,0.9999999999999827,1.740499780786878e-14,4.266237565883487e-25
29517,108,0.9999793085902048,2.0691409795323606e-05,1.7498442447526276e-32
34195,108,0.9848043739625599,9.027493886874646e-08,0.015195535762501027
28825,108,0.0883060220246326,0.9116939779753667,5.931891516642657e-16
76083,108,3.2977638253483903e-07,0.26735400507060475,0.7326456651530128
29521,108,2.034703699806152e-06,0.988033758227314,0.01196420706898609
44448,108,0.9999999814639715,3.370238316396071e-13,1.8535691458461816e-08
131209,108,0.012122071437010305,0.0003073941512031326,0.9875705344117863
28563,108,0.01676155816349532,0.9832384418365047,5.638373774738148e-21
122878,108,0.000212469982089977,0.0017505575207019106,0.998036972497208
28157,108,0.9999522416912601,2.27511278174425e-07,4.753079746232208e-05
28175,108,0.9995707209394875,0.0004292790605124511,5.3895607112867515e-33
28499,108,0.9999991873252172,8.126747829976295e-07,6.620771933156552e-33
18904,108,1.3241750686914376e-05,0.4274873680366353,0.5724993902126778
31986,108,0.0033481452320780498,7.55497244860216e-12,0.9966518547603668
47467,108,0.9999999148026318,8.519736816215043e-08,2.3075761985453905e-21
28529,235,0.023318424288957647,8.298850298959678e-08,0.9766814927225395
28172,235,0.9999999999824327,1.7540735633661992e-11,2.684294450204925e-14
26361,235,0.9999985455561345,1.4529791395667234e-06,1.4647258181504967e-09
31044,235,7.903687244413613e-05,0.9999077573130485,1.3205814507202964e-05
5526,235,0.00014132920800470194,0.9998586694958242,1.2961711867051618e-09
29078,235,2.1059306878191288e-05,0.9999635718654634,1.5368827658574708e-05
27234,235,7.081459411397135e-05,0.9999225591900106,6.626215875234852e-06
27904,235,0.9999999999992564,7.435476864500208e-13,5.742146948794305e-37
36353,235,0.032994080097919175,0.9670059179194417,1.982639345200328e-09
50461,235,0.9998867493157342,0.00011325068426558664,4.7462378216510754e-21
31956,235,0.9275977508655597,0.0724022491344401,2.926521544890903e-28
26351,235,1.6016869936152583e-06,0.8067396415308947,0.19325875678211163
27888,235,3.028628513968715e-07,0.0028994454560164634,0.997100251681132
34347,235,0.9882123530640362,0.011787646935964177,4.691185632102664e-21
51582,235,0.012154362450010617,0.9878456375499893,5.695125628129532e-17
99579,235,2.05113965538042e-07,0.0474678552618233,0.9525319396242111
29265,235,2.159847343534905e-07,0.3247724118295123,0.6752273721857533
27959,235,0.9999999994687829,7.422857643888881e-13,5.304747626900839e-10
29413,235,0.9999999999995808,4.191449486845735e-13,2.0520393570440157e-26
26324,235,0.0007424792239436846,0.9992575207760296,2.6614446936817493e-14
28424,235,2.90320325443211e-06,0.002271257852881615,0.9977258389438639
43622,235,2.537304825126465e-06,0.9930171465607647,0.006980316134410239
276099,235,5.6266380986233373e-08,0.12021774468770886,0.87978219904591
30074,235,2.474211796477496e-06,0.001638242574609513,0.998359283213594
33126,235,6.328801693236186e-07,4.283129840409884e-06,0.9999950839899903
220794,235,0.00014017452085215702,0.000769124939827884,0.9990907005393201
28558,235,0.9999999987597834,1.240216652203896e-09,7.731221743213883e-34
26278,235,3.778134280880296e-07,0.006668514879710484,0.9933311073068614
275441,235,0.9999999999370652,6.293480812887644e-11,1.1001169338440735e-22
6357,235,0.006279696746186226,0.9937106723649439,9.630888869564652e-06
24124,235,0.988765146842448,0.011234853157552084,2.8020998917365634e-37
26386,235,0.9999197576877521,8.024231224793275e-05,4.443816542733785e-30
28433,235,4.1556008593604865e-06,0.9999919539420854,3.890457055209246e-06
28516,235,4.5103919342941295e-08,0.11056339519826464,0.8894365596978159
32979,235,5.017871896975368e-07,0.00039549948235960777,0.9996039987304507
26385,235,0.9999997202201746,2.7977982533182286e-07,3.419251887785964e-22
31445,235,0.9999996684030855,3.315969144544917e-07,7.244854794530805e-24
28524,235,0.9998206791813993,0.00017932081860085977,2.3154673407670705e-37
31462,235,1.7890260759478296e-07,0.06240612258635749,0.9375936985110349
28825,235,0.40291465537530835,0.5970853446246918,8.986954830472014e-29
75306,235,3.915500303664395e-05,0.01547886433341531,0.9844819806635481
43330,235,0.0030388624905399405,0.9969611375094215,3.85336502136114e-14
26375,235,0.9999999999628837,3.711638709579576e-11,2.005852507114245e-34
30457,235,0.9999999311287097,6.887129036838405e-08,1.9093731988638147e-30
43555,235,0.9984842532836978,0.0015157467163024285,8.37062488651379e-34
28056,235,0.379791638692668,3.218116976740847e-06,0.6202051431903554
27953,235,2.1150674073930343e-05,7.840647196459419e-05,0.9999004428539614
34195,235,0.0005306713113065526,9.624800272948815e-05,0.999373080685964
28517,235,0.9999999999999993,7.21565785098132e-16,1.7521862418554722e-23
132486,235,0.9999999999376059,6.239405716827826e-11,4.694483876178741e-23
26341,235,1.395051411751289e-06,0.9462083534488758,0.05379025149971252
208278,235,0.9999996509108378,3.4908916224903064e-07,6.243842076794368e-43
37359,235,0.00010754373236512343,2.0402093123146296e-09,0.9998924542274256
26289,235,0.00024407909863497746,0.9997558939104482,2.6990916954110028e-08
26362,235,5.125550943100983e-05,4.564681809663753e-06,0.9999441798087593
29517,235,0.987300550420199,0.012699449579800886,1.0001917136756387e-35
27897,235,0.0020916093244492157,7.414822714928536e-11,0.9979083906014027
34262,235,0.9999999705814915,2.9418508564125685e-08,4.118475974720979e-35
26329,235,0.9993329057112554,0.0006670942874991047,1.2455539092203948e-12
184501,235,0.9966620364043085,0.0033379635942424675,1.4490174744686215e-12
26297,235,0.9999996563196036,3.436803964619442e-07,1.571132917740029e-43
26320,235,6.645041127043847e-05,0.9999332981864801,2.514022494033876e-07
29517,235,0.9998893889869639,0.00011061101303609994,5.269812148757507e-29
30701,235,4.292886254942192e-06,0.6014705115417457,0.3985251955719994
27948,235,1.4160769538537033e-05,0.00016413313791902566,0.9998217060925425
37591,235,1.914385912675724e-07,0.32895392754577807,0.6710458810156308
29521,235,1.4735105034918102e-06,0.8746236501589506,0.125374876330546
28563,235,0.2424762978260836,0.7575237021739164,5.937488685235967e-31
26774,235,2.2253725708913062e-06,0.6939571168052782,0.30604065782215095
131209,235,0.0015129568085044576,0.998486957271296,8.59201994917122e-08
4324,235,0.9998836024999662,0.00011639750003375392,2.609910846747017e-40
35032,235,0.9999593803763905,4.061962360929122e-05,2.0941383330057705e-25
6715,235,8.81660581492494e-08,0.24009195336224468,0.7599079584716971
18904,235,3.378330796067679e-06,0.9999143949867375,8.222668246648293e-05
25203,235,0.9454176953062,0.0545823046937998,1.853777167700001e-29
30572,235,0.0012842376641291494,0.9819906250485246,0.016725137287346373
28499,235,0.9999999999970974,2.902595763659208e-12,3.490253257179547e-17
28175,235,0.999999852800642,1.4719935801819627e-07,1.092654207827048e-27
47467,235,0.9408749008734031,0.05912509912659672,1.633216414981164e-29
28529,281,9.521513009643993e-06,0.0018964928530227408,0.9980939856339676
31044,281,0.005894144373173899,0.9941040393148135,1.8163120124495797e-06
45685,281,0.999999999999569,4.309210965111165e-13,1.9254434956486196e-32
5526,281,6.915385133103165e-06,0.9997190095902814,0.00027407502458560225
29078,281,3.700058962231689e-06,0.6396262039147526,0.3603700960262852
48747,281,1.0,3.086023364566787e-16,1.1149839915885826e-17
60138,281,0.11401480773743783,0.885985192262562,2.2850567393169124e-20
28532,281,1.0,2.3365745306716047e-16,1.0583315041584822e-18
27232,281,1.8140346049553744e-05,0.0055338151253996265,0.9944480445285508
130953,281,0.999902617399892,9.73826001079826e-05,8.648192726424442e-36
27234,281,0.00041180909020869806,0.9995881902917165,6.180748277597425e-10
31931,281,0.9983824097616115,0.0016175902383883775,1.0597078795237917e-30
36342,281,0.9999999983800034,1.6199968510185667e-09,2.0002280519892915e-28
27904,281,0.9999999999126272,8.7372844001006e-11,6.483892382611619e-38
36353,281,0.037035614043911855,0.9629642418532105,1.4410287779391872e-07
26351,281,3.974397829522214e-05,0.9999467757598596,1.3480261845246038e-05
31956,281,0.9988430427395395,0.0011569572604604062,6.741880579910127e-38
26289,281,0.028227195440090037,0.97177280455991,1.24279577008109e-24
28056,281,0.9997775563849418,3.0547298129565406e-06,0.00021938888524510798
30701,281,0.0032438426505112584,1.034059739417777e-11,0.9967561573391481
75306,281,2.941074143441482e-06,0.9441863609168907,0.05581069800896606
183000,281,5.548380580762462e-06,0.9780570946242051,0.021937356995214274
275441,281,0.9999938748810274,6.125118957158571e-06,1.5863584352120333e-14
27897,281,0.0005848482954599549,4.184030588825808e-13,0.9994151517041215
28802,281,0.9999999712955125,2.8704487553912497e-08,4.908344324302357e-44
275687,281,0.9329407242807609,0.06705927571923896,9.755673697178692e-25
28424,281,0.10349882492221714,0.8577871756450386,0.03871399943274411
26324,281,0.0008086135550614264,0.9991913853382671,1.106671490491631e-09
29265,281,2.2568947659878018e-05,0.07643492409875163,0.9235425069535885
99579,281,5.0148048383622144e-08,0.03078496731445022,0.9692149825375014
37591,281,1.7712398096735684e-05,1.3663351862029968e-05,0.9999686242500413
27959,281,0.9999999996452953,5.4184839132640585e-17,3.547046080425185e-10
51582,281,0.9999903135700869,9.686429913325014e-06,6.219111179793952e-29
34347,281,0.9999999999987876,1.2124297357108469e-12,1.8482524983164764e-17
26329,281,0.9999993446679427,6.553320569625477e-07,2.0987816699014874e-19
26297,281,0.9999483902410898,5.1609758910166826e-05,3.2613032454519436e-44
26320,281,2.2435028067005447e-07,0.8146464422510742,0.18535333339864507
32916,281,1.3432195371157857e-06,0.00039449657433703446,0.999604160206126
28521,281,0.9999999791953196,2.0804680134065434e-08,3.896503424713399e-18
182089,281,0.9999999998351763,1.6482295090833227e-10,6.211959486393991e-16
220794,281,0.9860620014930468,0.010407024841880455,0.0035309736650723446
27948,281,2.054075579495383e-06,0.10475193485494494,0.8952460110694757
24124,281,0.03210338165451589,0.9678966183454843,2.689199283644288e-21
26386,281,0.9999392019845054,6.079801549475111e-05,2.926961865745929e-43
32267,281,0.9999999999999978,2.2679788926753334e-15,3.5003325920731945e-23
28208,281,3.1372882051393433e-07,0.18219938999297203,0.8178002962782076
5563,281,0.011688562864313754,0.9883114371356861,4.790299554442539e-17
31462,281,1.807545911414922e-07,0.48356554068509305,0.5164342785603159
362325,281,0.9999999815937761,1.839557640310475e-08,1.0647505277173454e-11
32979,281,0.00043741154444406103,3.931200282829448e-08,0.9995625491435531
30457,281,0.999999999991922,8.077890500177826e-12,1.5152391875535963e-27
181730,281,0.00016436460303809953,7.133079666083056e-07,0.9998349220889954
276099,281,3.7689826982464224e-08,0.1198775548790786,0.8801224074310944
43557,281,1.4775452439308056e-05,1.6767655667429794e-05,0.9999684568918932
6357,281,5.6033454381654254e-05,0.9999437241968855,2.423487329035143e-07
276099,281,0.0012259748810550164,2.3853970991241908e-08,0.998774001264974
44984,281,0.0011450509311354774,4.721975393805975e-08,0.9988549018491105
43555,281,0.999981795504515,1.8204495485049105e-05,7.67444875035923e-30
198802,281,2.734989092266197e-06,0.9622479515704879,0.03774931344041999
31445,281,0.9999933038194705,8.531581935128765e-14,6.696180444351726e-06
208278,281,0.9999993295835319,6.704164680751774e-07,8.716622043267451e-41
15872,281,0.002768905612302973,0.9972310896550723,4.732624560807271e-09
28517,281,0.9999999999999967,3.3726580702791576e-15,6.222419546686013e-29
26278,281,4.102617709059884e-07,0.0023206504470290102,0.9976789392912001
274998,281,0.0017743159138492533,0.9982254170528417,2.670333091820349e-07
34349,281,0.9999999998891642,1.504285800912599e-16,1.1083549495833281e-10
43622,281,2.9808885149305688e-06,0.9983452371818801,0.0016517819296050047
26341,281,2.351105864007054e-06,0.9970297934126948,0.0029678554814411384
399874,281,0.5098656491822519,0.4901343508177478,1.6585822168158284e-20
29521,281,0.0001929482983498337,0.9998008460554708,6.20564617914427e-06
26774,281,1.187507544500385e-06,0.8357591601163549,0.16423965237610064
28563,281,0.0009324079948557765,0.9990675919984392,6.705104323792479e-12
28894,281,0.9999999999995177,2.112618562750659e-16,4.822889076769044e-13
28643,281,0.9999999976183336,2.381666348503727e-09,2.7609569946495195e-40
28256,281,0.0004218792746933986,0.9883126899629715,0.011265430762334772
30572,281,0.9999583680227939,4.151604285182571e-05,1.1593435405044404e-07
29051,281,0.0041355992293036605,0.9958644007706964,9.668787256028399e-20
25203,281,0.011641894985645274,0.9883581050143548,8.511655741571955e-17
47467,281,0.9959787161539952,0.004021283846004734,3.595171839135805e-33
24064,317,4.954251457130426e-05,0.003125233195417595,0.9968252242900111
28529,317,8.680419697694446e-06,0.00010899148631961476,0.9998823280939827
47345,317,0.999998930393025,1.0696069749747168e-06,1.188720918361431e-44
26361,317,0.0007261670086406513,0.006394910082022022,0.9928789229093373
31044,317,1.1725163004861633e-06,0.05687275854196708,0.9431260689417323
101509,317,0.9999999567585192,4.3241480669293146e-08,2.1521432548309565e-35
5526,317,2.620272337361731e-07,0.1532834268898308,0.8467163110829355
29078,317,4.507370541939515e-06,0.9998021795888413,0.00019331304061668707
27234,317,6.768565874190589e-05,0.9997731298394954,0.000159184501762704
130953,317,0.9982058694842627,0.0017941305157373139,1.4211056318590392e-32
130953,317,0.9999983515495683,1.6484504316619408e-06,3.9482485331594016e-28
23899,317,0.00027236838388059104,0.00028124738024912975,0.9994463842358705
27904,317,0.9999999971458724,2.8541275547177882e-09,1.1788585397625838e-33
123360,317,0.007294365707946233,0.9927056342920018,5.1920954551169604e-14
45216,317,0.9999873072658466,1.2692734153547853e-05,5.8030975680933636e-21
234320,317,0.00010707852508003077,0.9996374551518472,0.0002554663230727073
12607,317,0.9999999993327289,6.672712288131356e-10,1.0824748155329473e-24
31956,317,0.9974509253600499,0.002549074639950082,3.118433865516723e-24
46679,317,0.6013619770822822,4.997238418390305e-07,0.39863752319387585
37359,317,1.7850742121649524e-06,0.8371435483702349,0.16285466655555297
43330,317,0.00025869198151130145,0.9997411898607235,1.1815776490697688e-07
26289,317,0.9999999214021367,7.859786329589662e-08,8.502280925320746e-34
436775,317,0.9999999999998987,1.0119775731861732e-13,4.2461484084509405e-21
183000,317,0.0002656356694445084,2.1349483725039068e-07,0.9997341508357183
27897,317,0.0021024206254140407,3.402170945965702e-11,0.9978975793405642
359908,317,0.0005246050585414868,0.04306223635336249,0.956413158588096
37591,317,6.642063957474798e-05,1.9459831074861567e-10,0.999933579165827
26289,317,0.9992912691706837,0.0007087308293164331,9.8999709068495e-20
99579,317,2.716716311430768e-07,0.045228326207306074,0.9547714021210628
438466,317,0.9296901463811309,0.07029722734704404,1.2626271825247872e-05
34347,317,0.999999999967125,3.28750806381766e-11,5.841868360728103e-19
43557,317,0.0001932014633306164,3.1134671745169595e-06,0.9998036850694949
27959,317,0.9999999996407332,1.1714792825024498e-12,3.580955299549539e-10
26324,317,0.0010053911295712357,0.998994607438512,1.4319168206126328e-09
34349,317,1.0,3.203806030822997e-17,1.449243641317358e-20
239947,317,0.0014425838850742469,0.9985536391801392,3.7769347868537834e-06
399874,317,0.999781730149451,0.0002182698505489451,2.8508090038267725e-41
32916,317,9.512858954538114e-05,0.9890451862340377,0.010859685176417042
24124,317,0.9921554010862792,0.007844598913720873,5.127525278848761e-42
198802,317,6.431597974920523e-06,0.13753236785107353,0.8624612005509515
275441,317,0.9999999997766906,2.2330931966742885e-10,5.854022794539253e-32
26341,317,1.743562479323907e-05,0.9999818101053068,7.542698998450227e-07
26386,317,0.9999999999957057,4.294288496640608e-12,1.7703115351329013e-26
412677,317,0.9999806060105522,3.515820473998357e-13,1.939398909666669e-05
386196,317,3.332725271391691e-06,0.11496705943769571,0.885029607837033
275687,317,0.9938783289912296,0.006121671008770232,2.5056733191895387e-33
31050,317,0.00023900391713759672,1.484075488323379e-05,0.9997461553279792
26329,317,0.9984570908361656,0.0015429091638340363,1.710971169854413e-20
26297,317,0.9999593316321762,4.0668367823784246e-05,7.406401493778494e-43
26320,317,7.26481112216055e-06,0.015700289492840816,0.9842924456960371
136585,317,0.9999999917795508,1.1357296426711534e-09,7.084719584566061e-09
32916,317,5.424724128262152e-05,1.9339973260777667e-05,0.9999264127854565
5575,317,0.2940234364422653,0.7059765635577347,4.0855261698626724e-24
28208,317,1.641692835988064e-07,0.06335759289283954,0.9366422429378768
274998,317,0.002006997534659651,0.9979929758620824,2.6603257822536416e-08
43555,317,0.9999999999959654,4.034531408140639e-12,1.7463177912988605e-23
6357,317,0.0001758887308976417,0.9998240338026816,7.746642077604263e-08
27948,317,7.596167013560006e-08,0.057577323677883145,0.9424226003604468
29265,317,1.0437522626609418e-06,0.0025703019708047483,0.9974286542769326
32979,317,2.3119147939836805e-07,0.11355805459807002,0.8864417142104505
181730,317,9.569400530781911e-05,2.2651791056280946e-05,0.999881654203636
31462,317,3.0446619968703145e-06,0.8232486194066257,0.1767483359313777
431303,317,0.002372862451733581,4.347119879794135e-10,0.9976271371135544
5563,317,0.854350035424446,0.14564996457555418,4.475892505211726e-26
208278,317,0.9999999999065339,9.346629895280078e-11,4.239775955993666e-21
30457,317,0.999999910678389,8.93216110688492e-08,1.3526227580420081e-39
15872,317,0.013794695334312273,0.9862053046634557,2.2323211639014816e-12
401074,317,0.9999997661954734,2.3380421227743968e-07,3.144157314913836e-13
35738,317,9.14348464750741e-07,1.092352812617233e-06,0.9999979932987227
29521,317,7.472412176404223e-05,0.9999246147155911,6.611626447583471e-07
26774,317,9.376385966546689e-07,0.003352346512394914,0.9966467158490084
28563,317,0.0003230356781921867,0.999676964320535,1.2727433222944257e-12
42479,317,0.9999999999953633,4.636646146689994e-12,1.547614995493174e-19
27567,317,0.9999992367777207,7.632051194441764e-07,1.7159852379419382e-11
28815,317,0.9999881954659731,1.1804534027027363e-05,2.546304236231219e-41
28894,317,0.9999999730042436,4.694167658310443e-15,2.699575145187844e-08
27860,317,0.00015693901829110014,0.8875040126431439,0.11233904833856503
30572,317,0.9998230035283153,3.9840668898886755e-08,0.00017695663101583166
23754,317,0.999999999996672,5.155686723558749e-13,2.8123665629612623e-12
29051,317,6.610974350458119e-06,0.9999556436430328,3.774538261671206e-05
52104,317,4.385874062637387e-06,0.9842473756580317,0.015748238467905802
47467,317,0.9999998359368123,1.640631875424723e-07,1.4673534041547e-33
12021,317,0.9999999999206461,7.935391177080468e-11,4.090208394831704e-35
